"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Congo, Dem. Rep.","COD","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0","0","0","0.00751371334015505","0.380947293906746","0.584045165136602","0.463847861625484","1.03609104761076","1.04201587893894","0.573711663053964","0.270468032414045","0.722261610629126","1.94310716683557","2.15653729659405","0.634630565437962","1.55717719248098","0.978452784862143","1.54437591885297","2.05040129124461","1.00904142436888","1.27217566461618","0.848609415543025","1.31313229851135","1.83080636941688","2.39412557480176","1.79163318657703","0.618500957264001","1.45914082798544","0.89797095706031","1.43157607240718","1.16557102929372","1.14839315664025","1.71703364038877","2.17591973815695","2.22506482346688","2.38862428398394","2.63573097055369","1.42740375456951","1.78642479026989","2.12564794908497","1.80395364828146","1.4630795671971","1.11000896791867","0.353079115458617","0.321184606643952","0.577883404166591","0.934202287131507","0.748707832890404","",
"Congo, Rep.","COG","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0","0.00186249194620516","0","0.906267008812124","22.3261738773374","12.7008266068122","15.3676407241497","13.8392872074912","16.7186079644202","35.3721600488567","26.9441110823685","14.3514898072359","6.56189567218043","15.7785481196399","25.3512458990825","25.0584783530239","10.021621501408","19.8818494071555","17.7839031742516","32.1610213208082","36.7857742931607","19.8875031027493","22.932622378456","35.0376636805351","30.5093063897887","29.2568860718915","36.3268711483926","37.2714167069988","19.3818490252282","35.3457733965281","54.2565892874993","39.3437264677285","35.2055137569666","28.8946320090941","40.5154889059158","48.9211128238847","55.4577666113589","46.0059370260464","53.106605294832","34.3556981869446","43.7964569719224","52.302794761194","41.8280615739361","32.2879790461471","28.3730241724863","13.1159799304841","13.3869137849764","27.8517808516309","42.7798150678934","43.4495768112418","",
"Colombia","COL","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.677149468713729","0.889590937780233","0.833580544773274","1.09109735479191","4.27484507947018","3.6267286423634","3.13553393543835","2.01149071115915","1.73665771005261","3.44767992732033","3.66200126254021","3.00820081084897","1.85267807530811","2.62125454300447","2.81605648007111","3.14631261685578","2.33134057968157","4.5200940388593","3.05693578445913","4.81843319385839","6.06585037196418","3.22832002227983","3.01799382608553","2.64554299326416","1.97474697806702","2.45840710131644","3.33785844525913","2.73381916889447","1.77772590953517","3.88190667112605","5.10651008101487","3.32306859546803","3.39560032586864","3.8921578530712","4.11605393820926","4.91623882206032","5.24942947402934","4.28476749862558","5.50477980400798","3.26184745557619","4.41806790292161","6.76150435009065","6.1150731373161","5.99155482165434","5.28794655440469","2.73063407496436","1.83670750916743","2.66064308600313","3.87938237350399","3.67753978883477","",
"Comoros","COM","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Cabo Verde","CPV","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Costa Rica","CRI","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Caribbean small states","CSS","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","1.6971061008242","3.02701424149217","12.0458461904465","11.0494313612426","11.3880956538569","9.10282357722444","10.0845768411373","20.8563306448027","14.6911336503841","12.6626949692389","5.401551498027","6.20314560612026","6.71915300732195","6.7540143840782","3.15927487550251","4.38367708705756","3.09854536924938","4.40842255279532","5.60454992268303","3.22945863146029","3.25457048990524","2.85678206227814","2.44514084578395","2.43697227393833","2.93353260778313","2.0919341507574","1.01053187186802","1.72943368019699","2.9490055124486","1.95592024550152","2.10486645227855","2.52763980758394","2.84760192180915","4.39788305380932","4.61181573343172","3.76195478631486","4.34922929934042","2.42743890779599","2.98119345182604","3.19866940310801","2.9747041621739","2.69596567498004","2.38510070407704","0.937438205448157","0.775833037802406","1.24945535742764","1.67297144493621","1.39535004453072","",
"Cuba","CUB","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.00690730854899238","0.0174936591078721","0.0229384960966961","0.0380069414446301","0.204460592393719","0.199184147459021","0.204135863450721","0.171244351646819","0.147693927545936","0.340891773323972","0.234443900852717","0.310420799372805","0.234387473675627","0.347239602993409","0.388534922478988","0.444970958676642","0.19715222569625","0.302503504153217","0.172319472121141","0.25983589381356","0.31802241400578","0.212560939402336","0.288972017683738","0.343194845974646","0.295902616890589","0.325843464658557","0.612688995474945","0.518678884505144","0.271877491999732","0.534952273358435","0.996062793267943","0.852640164923498","0.810628262834624","1.04581698229765","1.38229452874697","1.67206987788607","1.57883410651388","1.43325437105477","1.94775771420111","0.876791966160222","1.32935929834072","1.90121461229817","1.70840633441922","1.49824281729891","1.28630537185785","0.447435372349953","0.295390626599024","0.441582236435881","0.688508776557704","","",
"Curacao","CUW","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Cyprus","CYP","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Czech Republic","CZE","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0126593937397745","0.0110928310542393","0.0120728566673263","0.0135165534331843","0.0122375565255346","0.0123864685210158","0.0161133174831878","0.0148051671470647","0.00384620841767715","0.0144305548624278","0.0331606541550646","0.0233457835183716","0.0295738534808318","0.0344332215606521","0.0377047104096145","0.04911436272571","0.0439132688113476","0.0364671808733214","0.040476529086924","0.0224500537286272","0.0253790517059843","0.0330172571827512","0.0331108632613805","0.0292373482592625","0.0259115135694711","0.0103795484467685","0.00723744405143901","0.00925109435308507","0.0133996113282739","0.00873726131668484","",
"Germany","DEU","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.00267531040027932","0.00354266306275913","0.0043983446381221","0.00799073042136967","0.0534307629337249","0.0417211304295861","0.042154220520347","0.0385502038316183","0.0298788848202134","0.0580979666831975","0.0664564614308024","0.0584946559179304","0.0317143813667597","0.0456182260825438","0.0500216298525858","0.0516504593083591","0.0145516819851357","0.0180385106594797","0.013150765998783","0.020490024211293","0.021233330681547","0.00874583738382517","0.00788278738231641","0.00736130202151497","0.00609534012002313","0.00577418833713736","0.00822146216074132","0.00715933016823794","0.00188110267958084","0.00643168621590608","0.0190886841460474","0.0145856781345061","0.0155602073859104","0.0160719380715049","0.0181992348027563","0.0262475069758659","0.0292765709788667","0.0276966537824576","0.0321120773670699","0.0170888919665281","0.0220669914923088","0.0322281678137286","0.0327006954737233","0.0283809587113589","0.0226736713877849","0.0109669742178985","0.00825279046004113","0.0112742657505714","0.0157655694347951","0.0132206736871066","",
"Djibouti","DJI","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Dominica","DMA","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Denmark","DNK","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0.000781768518769566","0.00229229941492805","0.0110258656628057","0.0129354378000031","0.017507002778762","0.0421309500131629","0.028307370224983","0.0600768473971772","0.0566869585963431","0.125058816097938","0.159939415024381","0.297845191292742","0.351841223907166","0.433828617961103","0.155724798162434","0.261682934272068","0.190733416469532","0.368639092905526","0.446993446767964","0.24248141575024","0.261275276595392","0.289145771652525","0.26840479865232","0.254073888850221","0.393271618840535","0.370711591571887","0.0955989766438697","0.427624413996473","1.28655078167388","0.904710523391583","0.943507732755092","0.908520181307807","1.13747360258984","1.53125423065936","1.56646525925457","1.36063561679001","1.59890080596674","0.856280566638293","1.15672710814128","1.48474876901983","1.37434542981435","1.03218108090394","0.846549890677632","0.393694127287608","0.272864660271306","0.386064204517935","0.487574099231143","0.396754908398398","",
"Dominican Republic","DOM","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Algeria","DZA","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","8.29605605798992","8.07718062472924","9.97606332141321","11.6371097481101","28.7478446074342","23.2754714074172","24.4985488786891","23.9084298106781","20.6638744355622","37.6882193008104","30.9814684585809","23.6918668334673","18.2343551571788","16.8262525622564","15.832920518591","14.4638647014166","6.81774366088101","8.9928314351043","8.20469213564763","12.9293037134707","16.5087896012184","13.4989165481438","13.8430614439348","12.204151824264","12.9185847108586","14.3335852270227","16.8190288461941","15.163190191917","9.22125317655904","13.3524365964654","20.6176446454811","17.5673250488013","18.3938144765529","20.2261011695322","22.2278026666389","29.0409961395537","30.6644892391674","28.7212792782331","30.4955850209357","20.6149959961574","23.4055984425221","27.2770215091601","26.1694891376893","23.856580991168","20.493674092483","12.8196650975845","10.044543447476","12.1567196408339","15.623652189828","14.3947588904912","",
"East Asia & Pacific (excluding high income)","EAP","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.0453891537151972","0.142958862977151","0.341351701302646","0.702790337865623","3.98783179221856","4.10518794842268","5.0807889326741","5.40165559102233","5.81036779278926","12.300257677898","11.8972951906657","8.99809806480618","5.37118174169483","6.23040221316551","6.11690340909347","5.49031853540618","2.7136598198012","4.09557926681083","2.87661433331803","3.94209317013266","5.12105475037392","2.80032298388587","2.76594438882886","2.51531828374466","1.89717680541866","1.71245527351961","1.97334957647445","1.68390781787696","0.944183994842452","1.41129352110056","2.53851256053854","1.70319901973864","1.58702086862179","1.64426411478505","2.09764417539137","2.76942853125652","2.73695772340377","2.24045607828394","2.50059685504606","1.19488854904722","1.48607396168843","1.81674966367551","1.59659820901295","1.34240684404848","1.0986107175338","0.4232180750332","0.327797023816717","0.424659958685994","0.555396043616309","0.478066581436961","",
"Early-demographic dividend","EAR","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","2.28775026385394","2.41124105097404","3.05520294906108","4.21386409541005","13.5985285311793","10.9952306661982","12.5247431490647","12.2008245718378","10.7072014307105","20.0899799863005","17.9210233118116","13.7946651274599","9.35476337944248","9.47105891580004","9.10155800032187","7.91787634929972","4.12647120894097","5.86794355539017","4.67268319795538","6.96087769156661","9.54066266457747","5.50947580675127","5.36415185726254","5.34857525255217","4.74153582335273","4.95297740279773","5.88115032283476","4.98248017936563","2.951205558418","4.23037606140139","6.99634766673169","5.47919757051345","5.60655908810071","6.34089356612623","7.59531962823096","9.90276550949451","10.0977547278514","8.74652863339401","10.6122289118826","5.75615747479504","6.72901917771042","8.55819417368861","8.31746573907418","7.44257263213054","6.3603138874491","2.96728688471095","2.40816290582797","3.09284368292278","4.0233535894526","2.98323253730549","",
"East Asia & Pacific","EAS","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.0168653162087307","0.0534800652054992","0.115626057211387","0.227342961702923","1.22531544994136","1.28384462901838","1.44347491667577","1.47614823506097","1.20447032866978","2.57769968977801","2.74932265524342","2.00243273957934","1.28049496132322","1.47485034006744","1.47905146488376","1.42465131106135","0.529918611595847","0.672120715334983","0.433185056537444","0.608060214357204","0.823464562053118","0.429004063371701","0.433846187056034","0.385028328654056","0.313574059630411","0.307309935053861","0.420209864442932","0.390466923390404","0.221551557577795","0.326861180635416","0.616827772213853","0.469743551267592","0.472530256667852","0.494507575313449","0.643869598374249","0.925636506760801","1.03718266624925","0.958897900605672","1.17317811234735","0.590194125974504","0.762095439554837","0.97670965871015","0.890153301442122","0.804079965063339","0.68884642580685","0.275837940602187","0.210226797685117","0.277752096966136","0.374460759631327","0.331355038967842","",
"Europe & Central Asia (excluding high income)","ECA","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0.0248585275779678","0.030323549511023","0.0647115816034216","0.353450550010564","0.244429139176189","0.198804616505975","0.187950322006592","0.181124003306647","0.336944382111864","0.371573631443","0.278036783684926","0.179569954406093","0.252297594187169","0.556953090790362","0.535468451051122","0.2022477839474","0.819519646227206","3.29711359752122","5.30588612968254","6.26125971915177","3.03836618080897","2.8168340762113","2.47543360469599","2.37857685802534","2.56508133110036","3.54251900573882","2.74010763505881","0.746944072380113","3.11871986508433","6.71507462364005","5.37333243582672","5.44473083338972","5.60553838788811","6.26146034437637","7.42494634907289","7.56720254140093","6.61482889111107","7.55388538854265","5.22425814048371","6.42573054034987","7.93594796066604","7.2673844335098","6.28175074135461","6.06983523422349","3.36392469721937","2.8467771075141","3.93506678739613","6.24984483523262","5.63387092346196","",
"Europe & Central Asia","ECS","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.00171552867729055","0.00228866876933513","0.00305328947356789","0.00613817676500334","0.0443526044943016","0.05015698449147","0.0814567297041655","0.125248430124129","0.133499143642288","0.351001224346837","0.404312584211041","0.37568449837612","0.241834997834674","0.419620759161954","0.505588683447209","0.522167715511839","0.161461206282745","0.241550055065993","0.505739923644585","0.781717526346529","0.871695655659677","0.369497361199326","0.343077200952031","0.345042573067457","0.309318740205952","0.315245580784721","0.444978413312799","0.374523937366556","0.0928471198318027","0.334357213199445","0.82728513282407","0.629536515905627","0.643760946016096","0.651403924354028","0.788021934750175","1.0699423054526","1.19182519731587","1.12708416894945","1.42959949547451","0.866109489138677","1.21296717498641","1.63602289211592","1.61520576280801","1.40021153845416","1.24611376328762","0.618128344194622","0.501441295124175","0.732051753765058","1.11289947329133","1.02050261976509","",
"Ecuador","ECU","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.0301503573730051","0.0451237565394753","0.87512650336366","3.1459122691652","8.10600189529723","6.03060135619816","6.46775615055158","4.50069582721881","4.99018423591861","11.2739983475864","10.6599385324275","7.56991633379009","5.19621949453975","8.88269650454395","9.49609036076989","9.83894368751804","5.08161770080266","5.28999284617309","7.30266592658596","9.39527127845528","12.1710549784739","6.49932475924483","7.07417722350619","6.97612676048047","5.63854113286905","6.18256687138276","8.02843928349959","6.03943856066783","3.02374835256296","7.59182532366074","16.0247707288912","9.0894674458504","7.92942492749731","8.63367314877931","13.1567491318744","17.4868170658544","18.4560686466549","16.6551537249759","18.5139519211652","8.76804380622214","11.2686324511459","15.5888847386406","13.7669818160141","12.538186564482","11.0959578342878","4.35154351318443","3.21809681781414","4.96579217054671","7.16952940208055","6.67526187158023","",
"Egypt, Arab Rep.","EGY","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","1.57202827389738","1.74880151578067","1.56055008773366","1.50062937424272","6.10789222946465","7.4472765661639","10.0263511041122","12.5575581369735","14.4911441636879","29.8218035410393","32.5722707108118","28.3268452480613","20.2414242953343","20.0558718228068","20.2794378204168","18.3704973437793","7.98343567033258","12.4081537278453","11.246766020146","14.1551183243918","17.6309075482146","12.329825161041","11.6430068887936","9.97763157889947","8.21334225395961","7.87977090986394","8.76795566653426","6.33708257828165","3.56132765686184","5.17896702913769","7.16153804465908","5.65886201199407","6.50277593970505","8.03668246163229","10.2484733050594","12.3197466406442","12.1104694926583","10.5732077093059","11.8988203520751","6.12087581861939","7.1172767950535","9.58088771505573","8.20636961437552","7.65303741882722","6.51553588557405","3.09191117158221","2.33534339866382","4.21318838287073","5.57027592677831","4.01867897043529","",
"Euro area","EMU","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.00210184419709953","0.00243087313581099","0.00294221599121291","0.00569620846758768","0.0416164488670648","0.0322187822374974","0.0330319527951478","0.028645843783131","0.0235337259181665","0.0479224216158372","0.0551861447672376","0.0486140553471312","0.0313002665228991","0.0566339464427822","0.06119983479027","0.0667033978620098","0.0207335706515028","0.0289963401067281","0.0201474367782561","0.0289672437069583","0.0310902056269522","0.0139630038477821","0.0125045541380384","0.0126882081815218","0.0120570857126744","0.0112362465885085","0.0147189599166723","0.0125064492797412","0.00306700087785083","0.00907627907852284","0.0227758681106848","0.016126364909814","0.0188599219283563","0.0181900420680591","0.0205578335629486","0.0283188859132614","0.030282147622278","0.0302665543000552","0.0353706978627606","0.0184210957877107","0.0275654855547999","0.0409558196149871","0.0413531009585511","0.0365751305450015","0.0330083794905629","0.0154524147610814","0.0096022581194803","0.014081205540119","0.0218431669732843","0.018313729803456","",
"Eritrea","ERI","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",
"Spain","ESP","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.000280649174350909","0.00032155322205968","0.000434894949775606","0.00468126221322616","0.0785028238284774","0.063245290109888","0.0598632803991354","0.0319113951617818","0.0267454196465883","0.0585625823669236","0.095271314274034","0.0635935314615411","0.0434988427400211","0.142518724104787","0.11826172726174","0.11026012471614","0.0280254159348772","0.0328395196810713","0.0183098768420551","0.0187331159243925","0.0152290916497347","0.00906210901870298","0.00887365893913241","0.00844867856902517","0.00725948598754114","0.005441148793317","0.0057108718684676","0.00360253180041378","0.00126293540958418","0.00243796031501887","0.00463146013941534","0.00484810646566959","0.00412823466974177","0.00392280144925824","0.00412047930406625","0.00285841807157464","0.00304942885572227","0.00260632364071095","0.00322752125613865","0.00163429274045192","0.00270361005027665","0.0033340131182992","0.00498965305670399","0.0107792890053476","0.00817373648361625","0.00293941732523707","0.00130497180252071","0.00159136171471712","0.00184275099730304","0.000733917286689717","",
"Estonia","EST","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0456664561394678","0.040861794408498","0.048181943867351","0.0721819014729436","0.0590998432777041","0.0136476302037557","0.0480448164533078","0.122562338111821","0.0672413910088729","0.0553741212990242","0.0979698230600907","0.10850013595403","0.153676248088354","0.171004701574556","0.333485269095358","0.695854596864874","0.613390191409075","1.11397929863911","1.73045172695965","1.17752344112946","0.815190543570633","0.57771570945293","0.28292985399631","0.208426804868543","0.267928594139429","0.354408455792169","0.287821726507261","",
"Ethiopia","ETH","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"European Union","EUU","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.00210184419709953","0.0022426736336086","0.00273675126437499","0.00533417590606076","0.0388795958685077","0.0300810688822136","0.0308827016987661","0.0275850189687889","0.0226051860831672","0.046132147289028","0.0531469443831199","0.0482770348867961","0.0329944830673795","0.0601761203613675","0.0657192332342814","0.0733239089386916","0.0233689455320688","0.0482236127284062","0.0322437444594509","0.0485350536573871","0.0515127433932988","0.0241395630172859","0.0229065435042142","0.0242186699319106","0.0227779481275412","0.0224174627809275","0.0308974531899498","0.0272485461079369","0.00666098772938258","0.023916229978837","0.0644173148644316","0.0456735313716971","0.0485238681287977","0.0461085380634581","0.0549840883336598","0.07372536096076","0.0767906133264567","0.0698730961876944","0.0831236421556844","0.0449701387912395","0.0636054905016702","0.0869292953012953","0.0855271349524039","0.0719664855240065","0.0623991815215865","0.0293176911004161","0.0200292669073953","0.0286571744849195","0.0412425242740631","0.0351594087021447","",
"Fragile and conflict affected situations","FCS","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","4.58174135164347","4.87241519750656","4.4447985769847","6.63630963707176","25.7624078341475","20.6347306813566","19.8862225532928","18.3536199704861","17.0413978994309","26.5452180181982","28.1827225957399","10.0249095360811","6.59087950897985","9.49243261377799","12.3328363946219","12.4148421675208","6.34864081937092","11.1048511940629","9.50262859437357","16.9589429663775","15.3215020440544","11.7620149817326","12.9829658152793","13.6354475452757","12.8749477097478","12.6877837676579","16.3844334399075","13.1516602192101","6.837482524646","10.5149586077526","17.2778686521738","12.8015115241788","12.8217352701211","14.2730347411984","21.5786732715426","26.0626388505717","25.5824267341018","22.2416845388634","25.0047622443862","13.7395951944169","16.7306884302475","21.0807448477955","19.4396407732601","16.4528891230581","13.1102534902196","7.09749704988327","6.58096597853268","10.200915413365","13.9614423703283","12.6311466649523","",
"Finland","FIN","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Fiji","FJI","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"France","FRA","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.00122893279356829","0.00131338726196103","0.00133355391454832","0.00224844847736965","0.014382003518647","0.0100392913007798","0.0111531629342509","0.0107045418576033","0.009507140210997","0.02080248190297","0.0249141781827164","0.0284952313094053","0.0165203598663619","0.0262601499006852","0.0291814506349333","0.0409528304620947","0.0144154729113247","0.0214215747434185","0.0150973711957861","0.0234576754539238","0.0245458523109356","0.0110510085753496","0.0105316345560543","0.0103563203495489","0.00912669663817916","0.00793226122860586","0.00953670184187806","0.00686632846844536","0.00163144344961084","0.00519866903740374","0.0123858605810762","0.00868832052868542","0.00818357210078162","0.00704369499660102","0.00808460822663132","0.0103547169436101","0.0118910727397097","0.0104228445731241","0.0131433268445118","0.00700930486848188","0.010217946227573","0.0141761697813949","0.0133304708385836","0.0113306783146245","0.00963126111051304","0.00516326662929447","0.00400561043774641","0.00542054871380485","0.00839532670473376","0.0071993579666598","",
"Faroe Islands","FRO","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Micronesia, Fed. Sts.","FSM","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Gabon","GAB","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0","0.67163514968281","0","2.51878479965062","35.7138062764364","28.9060886535301","21.0723904532985","26.3255017049861","27.1539805716626","50.1951949183491","30.667956846181","14.0611280863802","6.92195701233844","14.7213860740761","21.0337371761781","24.214163370036","7.83018922483311","17.6087672663286","11.9840622792563","24.7236525435732","29.9767342698877","18.8735582543853","21.426052083181","26.0160161643483","22.8171058420503","25.32959994356","29.7963919515413","26.7804788427429","11.238620685047","22.1825165331786","40.9765991512551","23.8477849752218","21.1316648112541","17.2960168758735","25.7989142914961","36.6371793087015","36.9308357360533","35.3799315785469","41.6456345000746","24.1843654725049","31.3842466190885","36.1068706453522","35.407983214241","29.8903924872392","24.0855688123912","9.92843431904696","8.96496160171201","15.4017300927453","20.3241711384062","18.801320629744","",
"United Kingdom","GBR","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","2.38282159023982E-05","4.54455553498476E-05","8.301697587317E-05","0.000237021376477612","0.00213397332586156","0.0185786974609362","0.201453861634179","0.613698253069869","0.686938296369403","1.88846345543819","1.92931535702121","1.72782312042732","1.13941514951662","1.96576965867585","2.37750576888617","2.34232547936355","0.782484230039244","0.994021644707108","0.563041556272782","0.719288005388543","0.850266686582193","0.373839717341986","0.393775439854097","0.444692032547088","0.471719002376768","0.46889861145629","0.643632464504664","0.451709815052211","0.112688563517517","0.406078676723472","0.798433021792433","0.596117022580161","0.583433758429319","0.548968047079356","0.559765633473625","0.692078849678102","0.704219067288855","0.67450468478209","0.936431160926916","0.572159579041781","0.743860368031702","0.878101552083791","0.722801217304236","0.572454254567434","0.460207264613773","0.230328311938875","0.208795297478668","0.316734920032627","0.52498309940171","0.489482892576544","",
"Georgia","GEO","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.245139185594701","0.142047574419505","0.18294419879211","0.0766750331806574","0.0830439533838099","0.0939470119409057","0.29310919565611","0.213565253459162","0.0468705099006975","0.165439519210614","0.417155562729042","0.263434836763083","0.197752010214242","0.377850147716452","0.279348171680882","0.222797322135586","0.211808055465737","0.156052639045588","0.162450185518913","0.0981174257096951","0.127277995559935","0.153676528383354","0.130396077806272","0.111090663168382","0.0875193973280191","0.0402741766213419","0.0310599489539284","0.0366410119335748","0.0514652584208849","0.0308381285087134","",
"Ghana","GHA","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0.0699492213209938","0.355980628935321","0.337434711945162","0.170353904556806","0.0795523923387158","0.156750053611211","0.216277220241856","0.104386667277514","0.00840922420178167","0","0","0","0","0","0.0690404763784129","0.0974594004773681","0.0748386478890149","0.213082234187397","0.398489353775732","0.279490442026571","0.0957368358475184","0.242874429671575","0.926094805118173","0.584349307014928","0.509514451608819","0.427881759192981","0.660937877473901","0.736161183059543","0.47194248979696","0.436058714464159","0.546759900926959","0.278702055580213","0.409620123527054","5.29883507951631","5.01855488425267","3.75086986582814","3.90045675662304","1.41083395629252","1.0663203888964","2.95914322668603","4.61383574233906","4.69608772419559","",
"Gibraltar","GIB","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
